"Id","UTC","GPSTime","Latitude","Longitude","Speed","SpeedType","Heading","HeadingType","TrueHeading","MagneticHeading","MagneticVariation","GPSError","DataStatus"
142965,2013-05-20 22:03:49,220349,27.89927667,-175.6583767,9.7,"N ",358.5,"T ",NA,NA,8.030510466,0,"A  "
142966,2013-05-20 22:04:09,220409,27.90018833,-175.6583933,9.5,"N ",359.6,"T ",NA,NA,8.030426473,0,"A  "
142967,2013-05-20 22:04:29,220429,27.90109833,-175.6583867,10,"N ",357.2,"T ",NA,NA,8.030347112,0,"A  "
142968,2013-05-20 22:04:51,220451,27.90210833,-175.65838,10,"N ",0.1,"T ",NA,NA,8.030258885,0,"A  "
142969,2013-05-20 22:05:11,220511,27.90301,-175.65839,9.7,"N ",356,"T ",NA,NA,8.030177049,0,"A  "
142970,2013-05-20 22:05:33,220533,27.90401667,-175.6584033,9.8,"N ",0.6,"T ",NA,NA,8.030085262,0,"A  "
142971,2013-05-20 22:05:55,220555,27.90501667,-175.6584183,10.3,"N ",358.3,"T ",NA,NA,8.02999374,0,"A  "
142972,2013-05-20 22:06:15,220615,27.90593833,-175.65842,10.4,"N ",354.6,"T ",NA,NA,8.029911723,0,"A  "
142973,2013-05-20 22:06:37,220637,27.906945,-175.6584167,9.6,"N ",2,"T ",NA,NA,8.02982313,0,"A  "
142974,2013-05-20 22:06:57,220657,27.90786833,-175.6584333,9.8,"N ",359.8,"T ",NA,NA,8.029738072,0,"A  "
142975,2013-05-20 22:07:17,220717,27.90877833,-175.658435,9.2,"N ",359.8,"T ",NA,NA,8.029657077,0,"A  "
142976,2013-05-20 22:07:37,220737,27.90969167,-175.6584383,9.8,"N ",359.5,"T ",NA,NA,8.029575463,0,"A  "
142977,2013-05-20 22:07:57,220757,27.91061833,-175.6584683,9.4,"N ",0.8,"T ",NA,NA,8.029487532,0,"A  "
142978,2013-05-20 22:08:19,220819,27.91162167,-175.65852,9.9,"N ",355.4,"T ",NA,NA,8.029388628,0,"A  "
142979,2013-05-20 22:08:39,220839,27.91254167,-175.658575,9.4,"N ",359.7,"T ",NA,NA,8.029296466,0,"A  "
142980,2013-05-20 22:09:01,220901,27.91355667,-175.65864,10.3,"N ",355.6,"T ",NA,NA,8.029193951,0,"A  "
142981,2013-05-20 22:09:21,220921,27.91448333,-175.65867,10,"N ",356.8,"T ",NA,NA,8.029106,0,"A  "
142982,2013-05-20 22:09:43,220943,27.91549167,-175.6587117,10,"N ",357.6,"T ",NA,NA,8.029008556,0,"A  "
142983,2013-05-20 22:10:03,221003,27.91642333,-175.65875,9.9,"N ",357.8,"T ",NA,NA,8.028918549,0,"A  "
142984,2013-05-20 22:10:23,221023,27.917335,-175.6587883,10.2,"N ",358.6,"T ",NA,NA,8.02883031,0,"A  "
142985,2013-05-20 22:10:45,221045,27.91834,-175.6588,10,"N ",354.4,"T ",NA,NA,8.028738923,0,"A  "
142986,2013-05-20 22:11:05,221105,27.919265,-175.6588283,9.9,"N ",359,"T ",NA,NA,8.028651418,0,"A  "
142987,2013-05-20 22:11:27,221127,27.92027167,-175.658875,10,"N ",359.9,"T ",NA,NA,8.028553133,0,"A  "
142988,2013-05-20 22:11:47,221147,27.9212,-175.6589283,10.4,"N ",2.4,"T ",NA,NA,8.028460509,0,"A  "
142989,2013-05-20 22:12:09,221209,27.92221167,-175.6589767,10.2,"N ",0.4,"T ",NA,NA,8.028361449,0,"A  "
142990,2013-05-20 22:12:31,221231,27.92322333,-175.6590333,9.6,"N ",0.6,"T ",NA,NA,8.028260779,0,"A  "
142991,2013-05-20 22:12:51,221251,27.92415333,-175.65907,10.3,"N ",356.1,"T ",NA,NA,8.028171201,0,"A  "
142992,2013-05-20 22:13:13,221313,27.92517333,-175.6590983,9.6,"N ",0.6,"T ",NA,NA,8.028075239,0,"A  "
142993,2013-05-20 22:13:35,221335,27.92619667,-175.6591417,10,"N ",356.1,"T ",NA,NA,8.027976085,0,"A  "
142994,2013-05-20 22:13:55,221355,27.927135,-175.6591983,9.8,"N ",352.2,"T ",NA,NA,8.027881901,0,"A  "
142995,2013-05-20 22:14:17,221417,27.928155,-175.659265,9.9,"N ",357.7,"T ",NA,NA,8.027778536,0,"A  "
142996,2013-05-20 22:14:37,221437,27.929085,-175.659315,9.6,"N ",356.7,"T ",NA,NA,8.027686364,0,"A  "
142997,2013-05-20 22:14:59,221459,27.93010167,-175.6593533,9.6,"N ",359.1,"T ",NA,NA,8.027588744,0,"A  "
142998,2013-05-20 22:15:21,221521,27.931125,-175.6593767,10,"N ",1.5,"T ",NA,NA,8.027493417,0,"A  "
142999,2013-05-20 22:15:41,221541,27.93206833,-175.6594067,9.8,"N ",359.5,"T ",NA,NA,8.027403902,0,"A  "
143000,2013-05-20 22:16:01,221601,27.93298667,-175.659525,10.7,"N ",350,"T ",NA,NA,8.027299574,0,"A  "
143001,2013-05-20 22:16:21,221621,27.93386667,-175.6598417,9.6,"N ",332.4,"T ",NA,NA,8.027160408,0,"A  "
143002,2013-05-20 22:16:41,221641,27.93462333,-175.6604,10.3,"N ",319.5,"T ",NA,NA,8.026985585,0,"A  "
143003,2013-05-20 22:17:03,221703,27.93535,-175.661165,10,"N ",311.7,"T ",NA,NA,8.026773559,0,"A  "
143004,2013-05-20 22:17:25,221725,27.93610333,-175.6619567,9.8,"N ",317.6,"T ",NA,NA,8.026554001,0,"A  "
143005,2013-05-20 22:17:47,221747,27.936865,-175.66272,10.1,"N ",319.5,"T ",NA,NA,8.026339142,0,"A  "
143006,2013-05-20 22:18:07,221807,27.93757333,-175.6634083,10.2,"N ",317.6,"T ",NA,NA,8.026143464,0,"A  "
143007,2013-05-20 22:18:27,221827,27.93827167,-175.6640967,10,"N ",320.5,"T ",NA,NA,8.025948654,0,"A  "
143008,2013-05-20 22:18:47,221847,27.93897667,-175.6648133,10.5,"N ",315.9,"T ",NA,NA,8.025747768,0,"A  "
143009,2013-05-20 22:19:09,221909,27.939745,-175.6655983,10.3,"N ",317.6,"T ",NA,NA,8.025528048,0,"A  "
143010,2013-05-20 22:19:29,221929,27.94044667,-175.6663017,10.1,"N ",312.7,"T ",NA,NA,8.025329987,0,"A  "
143011,2013-05-20 22:19:51,221951,27.94120667,-175.667105,9.6,"N ",315.2,"T ",NA,NA,8.025107424,0,"A  "
143012,2013-05-20 22:20:13,222013,27.941975,-175.6678933,10.6,"N ",315.9,"T ",NA,NA,8.02488699,0,"A  "
143013,2013-05-20 22:20:33,222033,27.942665,-175.6686133,10,"N ",319.9,"T ",NA,NA,8.024686685,0,"A  "
143014,2013-05-20 22:20:53,222053,27.94336333,-175.66935,11.1,"N ",315.1,"T ",NA,NA,8.024482402,0,"A  "
143015,2013-05-20 22:21:13,222113,27.94403667,-175.670115,9.7,"N ",315.1,"T ",NA,NA,8.024274853,0,"A  "
143016,2013-05-20 22:21:35,222135,27.94477333,-175.6709417,10.5,"N ",313.8,"T ",NA,NA,8.024049743,0,"A  "
143017,2013-05-20 22:21:55,222155,27.94545333,-175.6716983,10,"N ",312.9,"T ",NA,NA,8.023843165,0,"A  "
143018,2013-05-20 22:22:17,222217,27.94620333,-175.6725367,10,"N ",314.5,"T ",NA,NA,8.023614569,0,"A  "
143019,2013-05-20 22:22:39,222239,27.946945,-175.673365,10.2,"N ",316.8,"T ",NA,NA,8.023388618,0,"A  "
143020,2013-05-20 22:22:59,222259,27.947625,-175.6741183,10.1,"N ",316,"T ",NA,NA,8.023182616,0,"A  "
143021,2013-05-20 22:23:21,222321,27.94837167,-175.67497,10.8,"N ",313.3,"T ",NA,NA,8.022951666,0,"A  "
143022,2013-05-20 22:23:41,222341,27.94904333,-175.6757317,10.3,"N ",314,"T ",NA,NA,8.022744751,0,"A  "
143023,2013-05-20 22:24:01,222401,27.949725,-175.6765033,10.2,"N ",313.8,"T ",NA,NA,8.022534994,0,"A  "
143024,2013-05-20 22:24:21,222421,27.95039333,-175.6772767,10,"N ",317.9,"T ",NA,NA,8.02232608,0,"A  "
143025,2013-05-20 22:24:43,222443,27.95112333,-175.6781,10,"N ",313,"T ",NA,NA,8.02210199,0,"A  "
143026,2013-05-20 22:25:05,222505,27.95186167,-175.67894,9.9,"N ",313.9,"T ",NA,NA,8.021873913,0,"A  "
143027,2013-05-20 22:25:25,222525,27.95253333,-175.679705,10.1,"N ",315.3,"T ",NA,NA,8.021666245,0,"A  "
143028,2013-05-20 22:25:47,222547,27.95327667,-175.6805417,10.1,"N ",316.5,"T ",NA,NA,8.021438317,0,"A  "
143029,2013-05-20 22:26:07,222607,27.95396333,-175.68132,10.1,"N ",311.8,"T ",NA,NA,8.021226691,0,"A  "
143030,2013-05-20 22:26:27,222627,27.954645,-175.6821033,10.3,"N ",316.1,"T ",NA,NA,8.021014521,0,"A  "
143031,2013-05-20 22:26:47,222647,27.95531667,-175.6828717,10.2,"N ",313.9,"T ",NA,NA,8.02080612,0,"A  "
143032,2013-05-20 22:27:09,222709,27.95606,-175.68373,9.9,"N ",316,"T ",NA,NA,8.020573908,0,"A  "
143033,2013-05-20 22:27:29,222729,27.95673333,-175.6845017,10.5,"N ",311.9,"T ",NA,NA,8.020364668,0,"A  "
143034,2013-05-20 22:27:51,222751,27.95748833,-175.6853483,10.5,"N ",313.6,"T ",NA,NA,8.020133621,0,"A  "
143035,2013-05-20 22:28:13,222813,27.958225,-175.686195,10.3,"N ",313.2,"T ",NA,NA,8.019904182,0,"A  "
143036,2013-05-20 22:28:33,222833,27.95889833,-175.6869867,10.6,"N ",312.8,"T ",NA,NA,8.019691007,0,"A  "
143037,2013-05-20 22:28:55,222855,27.95963833,-175.68784,10,"N ",311.2,"T ",NA,NA,8.019459932,0,"A  "
143038,2013-05-20 22:29:15,222915,27.96031167,-175.688625,10.6,"N ",318.4,"T ",NA,NA,8.019247999,0,"A  "
143039,2013-05-20 22:29:35,222935,27.960995,-175.68941,9.8,"N ",312.7,"T ",NA,NA,8.019035152,0,"A  "
143040,2013-05-20 22:29:57,222957,27.961745,-175.6902533,10.3,"N ",316.1,"T ",NA,NA,8.018805044,0,"A  "
143041,2013-05-20 22:30:17,223017,27.96242667,-175.69102,10.7,"N ",311.9,"T ",NA,NA,8.018595846,0,"A  "
143042,2013-05-20 22:30:39,223039,27.96316833,-175.6918967,10.5,"N ",313.8,"T ",NA,NA,8.018359984,0,"A  "
143043,2013-05-20 22:30:59,223059,27.963835,-175.6926733,10.2,"N ",314.2,"T ",NA,NA,8.018150145,0,"A  "
143044,2013-05-20 22:31:21,223121,27.96458667,-175.693535,9.8,"N ",313.9,"T ",NA,NA,8.017916241,0,"A  "
143045,2013-05-20 22:31:41,223141,27.96526667,-175.6942967,10.2,"N ",314.4,"T ",NA,NA,8.017708068,0,"A  "
143046,2013-05-20 22:32:01,223201,27.96593167,-175.6950817,10.1,"N ",312.3,"T ",NA,NA,8.017496698,0,"A  "
143047,2013-05-20 22:32:23,223223,27.96664833,-175.6959533,10,"N ",314.6,"T ",NA,NA,8.017263911,0,"A  "
143048,2013-05-20 22:32:43,223243,27.96733333,-175.69674,10.7,"N ",316.2,"T ",NA,NA,8.017050385,0,"A  "
143049,2013-05-20 22:33:05,223305,27.96808,-175.6976,10.3,"N ",311.1,"T ",NA,NA,8.016817124,0,"A  "
143050,2013-05-20 22:33:25,223325,27.96875833,-175.698385,10.1,"N ",312.4,"T ",NA,NA,8.016604471,0,"A  "
143051,2013-05-20 22:33:47,223347,27.96950333,-175.6992517,10.2,"N ",313.2,"T ",NA,NA,8.016370017,0,"A  "
143052,2013-05-20 22:34:07,223407,27.970175,-175.70004,11,"N ",316.4,"T ",NA,NA,8.016157268,0,"A  "
143053,2013-05-20 22:34:27,223427,27.970845,-175.700815,10.3,"N ",316.7,"T ",NA,NA,8.015947228,0,"A  "
143054,2013-05-20 22:34:47,223447,27.97154,-175.7016117,10.5,"N ",316.3,"T ",NA,NA,8.015730733,0,"A  "
143055,2013-05-20 22:35:09,223509,27.972295,-175.7024833,10.6,"N ",315.4,"T ",NA,NA,8.015494316,0,"A  "
143056,2013-05-20 22:35:31,223531,27.97302833,-175.7033533,10.5,"N ",311.1,"T ",NA,NA,8.015260134,0,"A  "
143057,2013-05-20 22:35:51,223551,27.97370333,-175.704155,10.6,"N ",312.5,"T ",NA,NA,8.015044388,0,"A  "
143058,2013-05-20 22:36:13,223613,27.97444833,-175.705045,11,"N ",315.2,"T ",NA,NA,8.014805236,0,"A  "
143059,2013-05-20 22:36:33,223633,27.97512167,-175.7058183,10.5,"N ",316.7,"T ",NA,NA,8.014595082,0,"A  "
143060,2013-05-20 22:36:55,223655,27.97588167,-175.70669,10.9,"N ",314.5,"T ",NA,NA,8.014358086,0,"A  "
143061,2013-05-20 22:37:15,223715,27.97654667,-175.70748,10.7,"N ",311.5,"T ",NA,NA,8.014145403,0,"A  "
143062,2013-05-20 22:37:35,223735,27.97722833,-175.708295,10.5,"N ",317.2,"T ",NA,NA,8.013926359,0,"A  "
143063,2013-05-20 22:37:55,223755,27.97790667,-175.709095,10.8,"N ",313.9,"T ",NA,NA,8.013710498,0,"A  "
143064,2013-05-20 22:38:17,223817,27.97866167,-175.709995,11,"N ",315.2,"T ",NA,NA,8.013468356,0,"A  "
143065,2013-05-20 22:38:37,223837,27.97934,-175.710775,10.6,"N ",314,"T ",NA,NA,8.013256325,0,"A  "
143066,2013-05-20 22:38:59,223859,27.98009167,-175.7116683,10.4,"N ",315,"T ",NA,NA,8.013015721,0,"A  "
143067,2013-05-20 22:39:19,223919,27.98076667,-175.7124733,10.9,"N ",310.4,"T ",NA,NA,8.012799094,0,"A  "
143068,2013-05-20 22:39:39,223939,27.98144,-175.7132733,10.3,"N ",312.2,"T ",NA,NA,8.012583563,0,"A  "
143069,2013-05-20 22:40:01,224001,27.98220333,-175.71417,10.5,"N ",314.3,"T ",NA,NA,8.012341189,0,"A  "
143070,2013-05-20 22:40:21,224021,27.98289,-175.71496,11.4,"N ",313.7,"T ",NA,NA,8.012126354,0,"A  "
143071,2013-05-20 22:40:43,224043,27.98365167,-175.715835,11.1,"N ",315.6,"T ",NA,NA,8.011888278,0,"A  "
143072,2013-05-20 22:41:03,224103,27.98434667,-175.7166183,10.6,"N ",315.9,"T ",NA,NA,8.011673941,0,"A  "
143073,2013-05-20 22:41:25,224125,27.98512667,-175.7175133,10.6,"N ",314.8,"T ",NA,NA,8.011430287,0,"A  "
143074,2013-05-20 22:41:45,224145,27.98581,-175.7183133,10.3,"N ",313.7,"T ",NA,NA,8.011213715,0,"A  "
143075,2013-05-20 22:42:07,224207,27.986575,-175.7191933,11.2,"N ",315.7,"T ",NA,NA,8.010974264,0,"A  "
143076,2013-05-20 22:42:29,224229,27.987335,-175.720075,11,"N ",313.1,"T ",NA,NA,8.010734909,0,"A  "
143077,2013-05-20 22:42:49,224249,27.98802833,-175.7208917,10.2,"N ",314.3,"T ",NA,NA,8.010514133,0,"A  "
143078,2013-05-20 22:43:11,224311,27.98878667,-175.7217883,11,"N ",314.3,"T ",NA,NA,8.010271963,0,"A  "
143079,2013-05-20 22:43:33,224333,27.98954,-175.7226983,11.5,"N ",311,"T ",NA,NA,8.010027627,0,"A  "
143080,2013-05-20 22:43:53,224353,27.99023333,-175.7235233,10.5,"N ",313.3,"T ",NA,NA,8.009805157,0,"A  "
143081,2013-05-20 22:44:15,224415,27.991,-175.7243967,10.3,"N ",314.8,"T ",NA,NA,8.009566686,0,"A  "
143082,2013-05-20 22:44:35,224435,27.99169333,-175.7252017,10.7,"N ",316.1,"T ",NA,NA,8.009348049,0,"A  "
143083,2013-05-20 22:44:57,224457,27.992465,-175.72609,10.8,"N ",314,"T ",NA,NA,8.009106163,0,"A  "
143084,2013-05-20 22:45:19,224519,27.99322667,-175.7269667,10.6,"N ",313.5,"T ",NA,NA,8.008867414,0,"A  "
143085,2013-05-20 22:45:39,224539,27.993925,-175.72777,10.5,"N ",314.3,"T ",NA,NA,8.008648577,0,"A  "
143086,2013-05-20 22:45:59,224559,27.99461667,-175.7285983,11.4,"N ",312,"T ",NA,NA,8.008425461,0,"A  "
143087,2013-05-20 22:46:19,224619,27.99530333,-175.7294267,10.2,"N ",312.5,"T ",NA,NA,8.008202771,0,"A  "
143088,2013-05-20 22:46:41,224641,27.99606667,-175.73033,10.9,"N ",314.1,"T ",NA,NA,8.007958586,0,"A  "
143089,2013-05-20 22:47:01,224701,27.99677167,-175.7311467,10.8,"N ",311.4,"T ",NA,NA,8.007736463,0,"A  "
143090,2013-05-20 22:47:21,224721,27.99747,-175.731955,10.7,"N ",313.5,"T ",NA,NA,8.007516535,0,"A  "
143091,2013-05-20 22:47:43,224743,27.99825167,-175.7328383,10.9,"N ",314.8,"T ",NA,NA,8.007274506,0,"A  "
143092,2013-05-20 22:48:05,224805,27.99903167,-175.7337383,10.7,"N ",314.7,"T ",NA,NA,8.007029359,0,"A  "
143093,2013-05-20 22:48:25,224825,27.99972333,-175.734555,10.1,"N ",317.1,"T ",NA,NA,8.006808336,0,"A  "
143094,2013-05-20 22:48:45,224845,28.00040667,-175.7353833,9.6,"N ",313.7,"T ",NA,NA,8.006585773,0,"A  "
143095,2013-05-20 22:49:07,224907,28.00115167,-175.7362667,10.5,"N ",315.4,"T ",NA,NA,8.006346937,0,"A  "
143096,2013-05-20 22:49:27,224927,28.00183333,-175.7370833,10.2,"N ",314.7,"T ",NA,NA,8.006126742,0,"A  "
143097,2013-05-20 22:49:49,224949,28.00259,-175.737975,10.5,"N ",314.2,"T ",NA,NA,8.005885182,0,"A  "
143098,2013-05-20 22:50:11,225011,28.00336667,-175.7388767,10.1,"N ",311.8,"T ",NA,NA,8.005639847,0,"A  "
143099,2013-05-20 22:50:31,225031,28.00407,-175.73969,11.4,"N ",313.9,"T ",NA,NA,8.005418273,0,"A  "
143100,2013-05-20 22:50:53,225053,28.004835,-175.7405833,11,"N ",315.6,"T ",NA,NA,8.005175555,0,"A  "
143101,2013-05-20 22:51:13,225113,28.005505,-175.7413867,10.6,"N ",313.7,"T ",NA,NA,8.004958881,0,"A  "
143102,2013-05-20 22:51:35,225135,28.00627,-175.7422967,10.8,"N ",315.4,"T ",NA,NA,8.004712868,0,"A  "
143103,2013-05-20 22:51:57,225157,28.00701833,-175.74321,10.9,"N ",313.3,"T ",NA,NA,8.00446768,0,"A  "
143104,2013-05-20 22:52:17,225217,28.00768167,-175.7440367,10.8,"N ",313.6,"T ",NA,NA,8.004246994,0,"A  "
143105,2013-05-20 22:52:39,225239,28.00842,-175.744935,10.5,"N ",314.7,"T ",NA,NA,8.004005573,0,"A  "
143106,2013-05-20 22:52:59,225259,28.00911167,-175.7457433,11.1,"N ",310.2,"T ",NA,NA,8.00378585,0,"A  "
143107,2013-05-20 22:53:21,225321,28.00986333,-175.74662,10.7,"N ",313.7,"T ",NA,NA,8.003547388,0,"A  "
143108,2013-05-20 22:53:43,225343,28.0106,-175.7475167,10.1,"N ",314.7,"T ",NA,NA,8.00330636,0,"A  "
143109,2013-05-20 22:54:03,225403,28.01127833,-175.74833,10.7,"N ",313.8,"T ",NA,NA,8.003086795,0,"A  "
143110,2013-05-20 22:54:23,225423,28.01193,-175.7491483,10.8,"N ",312.7,"T ",NA,NA,8.00286864,0,"A  "
143111,2013-05-20 22:54:43,225443,28.01253333,-175.75003,10.5,"N ",300.4,"T ",NA,NA,8.002642498,0,"A  "
143112,2013-05-20 22:55:05,225505,28.01293833,-175.7511283,10.6,"N ",285.8,"T ",NA,NA,8.002392058,0,"A  "
143113,2013-05-20 22:55:25,225525,28.01303833,-175.7521983,9.7,"N ",268,"T ",NA,NA,8.002174666,0,"A  "
143114,2013-05-20 22:55:47,225547,28.01289833,-175.7533733,10,"N ",254.3,"T ",NA,NA,8.001958495,0,"A  "
143115,2013-05-20 22:56:07,225607,28.012565,-175.7543667,10.1,"N ",244.6,"T ",NA,NA,8.001795161,0,"A  "
143116,2013-05-20 22:56:27,225627,28.01217833,-175.7553933,10.8,"N ",249.1,"T ",NA,NA,8.001630157,0,"A  "
143117,2013-05-20 22:56:47,225647,28.01181667,-175.7564233,10.7,"N ",248.3,"T ",NA,NA,8.001462244,0,"A  "
143118,2013-05-20 22:57:09,225709,28.01141667,-175.7575833,10.9,"N ",249.4,"T ",NA,NA,8.001272477,0,"A  "
143119,2013-05-20 22:57:31,225731,28.01101833,-175.758755,11.2,"N ",249.4,"T ",NA,NA,8.001080288,0,"A  "
143120,2013-05-20 22:57:51,225751,28.010655,-175.7598233,11.1,"N ",251.3,"T ",NA,NA,8.00090506,0,"A  "
143121,2013-05-20 22:58:13,225813,28.01024833,-175.7610033,10.7,"N ",243,"T ",NA,NA,8.000712,0,"A  "
143122,2013-05-20 22:58:33,225833,28.00986167,-175.7620517,11,"N ",246.3,"T ",NA,NA,8.000542777,0,"A  "
143123,2013-05-20 22:58:55,225855,28.00944167,-175.7632317,11,"N ",243.1,"T ",NA,NA,8.000350923,0,"A  "
143124,2013-05-20 22:59:15,225915,28.00905167,-175.7642867,10.9,"N ",248.1,"T ",NA,NA,8.000180703,0,"A  "
143125,2013-05-20 22:59:35,225935,28.00868167,-175.7653517,10.9,"N ",248.3,"T ",NA,NA,8.000006726,0,"A  "
143126,2013-05-20 22:59:55,225955,28.00829333,-175.7663883,11,"N ",247.3,"T ",NA,NA,7.999839926,0,"A  "
143127,2013-05-20 23:00:17,230017,28.00786333,-175.7675583,10.8,"N ",250.5,"T ",NA,NA,7.999650924,0,"A  "
143128,2013-05-20 23:00:39,230039,28.00745667,-175.76873,11,"N ",247.9,"T ",NA,NA,7.999459487,0,"A  "
143129,2013-05-20 23:00:59,230059,28.00705667,-175.76978,10.8,"N ",244.3,"T ",NA,NA,7.999291147,0,"A  "
143130,2013-05-20 23:01:21,230121,28.00659833,-175.7709283,11,"N ",245.7,"T ",NA,NA,7.999108932,0,"A  "
143131,2013-05-20 23:01:41,230141,28.006165,-175.771965,10.8,"N ",243.1,"T ",NA,NA,7.99894621,0,"A  "
143132,2013-05-20 23:02:03,230203,28.005705,-175.773115,11.1,"N ",247.3,"T ",NA,NA,7.998763825,0,"A  "
143133,2013-05-20 23:02:23,230223,28.00528667,-175.774175,10.5,"N ",244,"T ",NA,NA,7.998595201,0,"A  "
143134,2013-05-20 23:02:45,230245,28.00482,-175.775325,11,"N ",244.8,"T ",NA,NA,7.998413422,0,"A  "
143135,2013-05-20 23:03:07,230307,28.00437,-175.776465,11.4,"N ",247.5,"T ",NA,NA,7.998232083,0,"A  "
143136,2013-05-20 23:03:27,230327,28.00394167,-175.777505,10.6,"N ",244.9,"T ",NA,NA,7.998068265,0,"A  "
143137,2013-05-20 23:03:49,230349,28.00355,-175.77868,11.1,"N ",258.6,"T ",NA,NA,7.997874821,0,"A  "
143138,2013-05-20 23:04:11,230411,28.003435,-175.7799067,10.9,"N ",270.2,"T ",NA,NA,7.997646227,0,"A  "
143139,2013-05-20 23:04:31,230431,28.00354333,-175.781035,10.5,"N ",279.2,"T ",NA,NA,7.997416533,0,"A  "
143140,2013-05-20 23:04:53,230453,28.00383667,-175.78221,11.1,"N ",295.5,"T ",NA,NA,7.997160948,0,"A  "
143141,2013-05-20 23:05:13,230513,28.00437833,-175.7831317,10.1,"N ",312.4,"T ",NA,NA,7.996932182,0,"A  "
143142,2013-05-20 23:05:33,230533,28.00506167,-175.783905,11.3,"N ",315,"T ",NA,NA,7.996719449,0,"A  "
143143,2013-05-20 23:05:53,230553,28.00579667,-175.7846083,10.1,"N ",328.4,"T ",NA,NA,7.996515648,0,"A  "
143144,2013-05-20 23:06:15,230615,28.0067,-175.785235,10.3,"N ",333.6,"T ",NA,NA,7.99631149,0,"A  "
143145,2013-05-20 23:06:35,230635,28.00758,-175.7856983,10.9,"N ",331.6,"T ",NA,NA,7.996141271,0,"A  "
143146,2013-05-20 23:06:57,230657,28.008575,-175.786155,10.1,"N ",349.3,"T ",NA,NA,7.995961892,0,"A  "
143147,2013-05-20 23:07:17,230717,28.00950167,-175.7863883,10.2,"N ",350.8,"T ",NA,NA,7.995832244,0,"A  "
143148,2013-05-20 23:07:39,230739,28.01053833,-175.7866083,10.2,"N ",350.6,"T ",NA,NA,7.995695196,0,"A  "
143149,2013-05-20 23:07:59,230759,28.01148667,-175.7868067,10.3,"N ",348.3,"T ",NA,NA,7.995570386,0,"A  "
143150,2013-05-20 23:08:19,230819,28.01244667,-175.7869983,10.5,"N ",351,"T ",NA,NA,7.995445807,0,"A  "
143151,2013-05-20 23:08:39,230839,28.01339167,-175.787195,10.3,"N ",349.7,"T ",NA,NA,7.995321606,0,"A  "
143152,2013-05-20 23:09:01,230901,28.01444,-175.7874217,10.5,"N ",348.3,"T ",NA,NA,7.995182156,0,"A  "
143153,2013-05-20 23:09:23,230923,28.01548333,-175.7876633,10.8,"N ",348.9,"T ",NA,NA,7.995040223,0,"A  "
143154,2013-05-20 23:09:43,230943,28.01643333,-175.78788,10.7,"N ",349.6,"T ",NA,NA,7.994911637,0,"A  "
143155,2013-05-20 23:10:05,231005,28.01746667,-175.7881233,10.2,"N ",348.1,"T ",NA,NA,7.994770264,0,"A  "
143156,2013-05-20 23:10:25,231025,28.018415,-175.7883417,10.3,"N ",347.4,"T ",NA,NA,7.994641483,0,"A  "
143157,2013-05-20 23:10:47,231047,28.01945333,-175.78858,10.3,"N ",349.4,"T ",NA,NA,7.994500609,0,"A  "
143158,2013-05-20 23:11:07,231107,28.020395,-175.7888033,10.3,"N ",349.1,"T ",NA,NA,7.994371437,0,"A  "
143159,2013-05-20 23:11:29,231129,28.021435,-175.789045,10.6,"N ",345.8,"T ",NA,NA,7.994229739,0,"A  "
143160,2013-05-20 23:11:51,231151,28.022475,-175.789305,10.7,"N ",345.9,"T ",NA,NA,7.99408445,0,"A  "
143161,2013-05-20 23:12:11,231211,28.023425,-175.7895317,10.4,"N ",349.6,"T ",NA,NA,7.993953839,0,"A  "
143162,2013-05-20 23:12:33,231233,28.02446667,-175.7897833,10.5,"N ",347.9,"T ",NA,NA,7.993810002,0,"A  "
143163,2013-05-20 23:12:55,231255,28.02550333,-175.7900333,10.9,"N ",349.9,"T ",NA,NA,7.993666932,0,"A  "
143164,2013-05-20 23:13:15,231315,28.02645167,-175.7902617,10.1,"N ",350.5,"T ",NA,NA,7.993536114,0,"A  "
143165,2013-05-20 23:13:37,231337,28.027495,-175.7905067,10.5,"N ",349,"T ",NA,NA,7.993393392,0,"A  "
143166,2013-05-20 23:13:57,231357,28.02843833,-175.79073,9.9,"N ",352.7,"T ",NA,NA,7.993263983,0,"A  "
143167,2013-05-20 23:14:17,231417,28.02937667,-175.7909517,10.4,"N ",350.9,"T ",NA,NA,7.993135345,0,"A  "
143168,2013-05-20 23:14:37,231437,28.03031833,-175.7911783,10,"N ",347.6,"T ",NA,NA,7.993005418,0,"A  "
143169,2013-05-20 23:14:57,231457,28.03126333,-175.79142,10.2,"N ",348.8,"T ",NA,NA,7.992872247,0,"A  "
143170,2013-05-20 23:15:19,231519,28.03229333,-175.7916517,10.7,"N ",346.3,"T ",NA,NA,7.992733285,0,"A  "
143171,2013-05-20 23:15:41,231541,28.03333333,-175.79191,10.4,"N ",344.9,"T ",NA,NA,7.992588193,0,"A  "
143172,2013-05-20 23:16:03,231603,28.03437,-175.7921683,10.8,"N ",347.9,"T ",NA,NA,7.992443392,0,"A  "
143173,2013-05-20 23:16:23,231623,28.03531667,-175.792385,10.1,"N ",352.6,"T ",NA,NA,7.99231491,0,"A  "
143174,2013-05-20 23:16:45,231645,28.03636167,-175.79263,10.2,"N ",347.4,"T ",NA,NA,7.992171933,0,"A  "
143175,2013-05-20 23:17:05,231705,28.03730333,-175.7928767,10.1,"N ",347.7,"T ",NA,NA,7.992038023,0,"A  "
